"Z" "Y1" "Y0" "x1" "x2" "x5" "ID" "D"
"1" 1 20.7725192868932 5.92700446730261 -0.527215474974359 0 0 1 NA
"2" 1 1.57855007005632 11.0857554463772 0.834411508725271 0 0 0 0.572673282327947
"3" 1 18.064501968808 13.6623224021135 -1.39790945682161 0 0 1 NA
"4" 1 14.8706914431625 1.81491916358177 0.412756543404985 1 0 1 NA
"5" 1 11.7211061005844 3.682891224793 0.127040455375652 0 0 1 NA
"6" 1 12.8823766744538 2.54418162436245 -0.128687959106853 0 0 0 11.3511344245482
"7" 1 8.95117292269504 1.44652965510654 0.66268213584946 1 1 1 NA
"8" 1 6.63504258439759 2.09922621218737 0.13800400077871 1 1 1 NA
"9" 1 17.547982736509 0.762727690912427 -0.27623429999295 1 0 1 NA
"10" 1 15.9772245931252 11.8443104576404 0.182326310398755 0 0 1 NA
"11" 1 7.87878697996318 2.81389797769351 1.7052608277311 1 0 0 3.98887618628836
"12" 1 18.8954036949677 4.18108771048731 -0.855260040093995 0 0 1 NA
"13" 1 10.9021717481381 3.66980643908794 -0.565522486396608 1 0 0 3.24007228197597
"14" 1 7.10165520859945 2.15347397894946 0.696932994624094 1 0 1 NA
"15" 1 3.97978246067627 0.256943040198661 -0.237002161502068 1 0 0 2.95486032016911
"16" 1 2.24619435627374 3.13352596104042 -0.695511633683462 0 1 1 NA
"17" 1 7.11757792884718 5.02296060497277 0.861238003693198 1 0 0 2.08967534395082
"18" 1 8.74254499135009 13.5266927848346 -0.421014778318732 0 0 1 NA
"19" 1 22.1727444751065 1.64834614247444 -0.764624301800326 0 0 0 21.1403283247504
"20" 1 5.02210656804135 10.1223200094132 -0.299715276375515 0 0 1 NA
"21" 1 2.72163116841658 4.47010896444378 0.457673078883168 0 0 0 2.42968669243982
"22" 1 5.1188293996723 4.45015884386567 -0.527782215092341 1 1 1 NA
"23" 1 8.20367494317799 2.18439268692169 0.174744687582409 1 0 0 1.60495590415236
"24" 1 2.2777745787693 4.55759859610329 -1.55558848478282 1 1 1 NA
"25" 1 1.46021334588998 3.67888339679614 -0.330003293619394 1 1 1 NA
"26" 1 3.23575728616596 2.64874491504786 0.54407930945262 1 0 0 1.98819507921837
"27" 1 17.1673651799059 1.36708412185168 -0.896055243826271 1 1 1 NA
"28" 1 5.35247149494804 3.9735198079448 -0.832537928859042 1 0 1 NA
"29" 1 5.31211791736028 0.0815566473555689 1.76508889672402 0 0 1 NA
"30" 1 3.29493924569238 3.95531773491347 -0.0218878694721731 1 0 0 1.24232788172894
"31" 1 9.17366159297531 10.6001563702294 -0.531826434436429 0 1 1 NA
"32" 1 3.88268185645351 2.2198109511537 1.33765167557969 1 0 0 0.482312844860593
"33" 1 2.37633374543173 3.6101158025769 0.721360958850206 1 0 1 NA
"34" 1 8.12257411254081 2.80324475154397 -0.833126295923957 0 0 0 7.83145103954058
"35" 1 13.1722280224481 6.33901135994899 -0.237356822518972 1 0 1 NA
"36" 1 22.2582700015511 3.14849500341067 -0.501506724768231 0 0 1 NA
"37" 1 13.3404833545408 0.649121771392216 -0.129478418528333 1 1 1 NA
"38" 1 3.84989396128833 5.01434161977006 0.414569921354579 0 0 0 0.963242455286968
"39" 1 3.2507338935685 3.24183148460513 0.283210078339165 1 0 1 NA
"40" 1 2.66604363966688 1.37511982817715 1.92961802671552 1 0 0 0.179272201014937
"41" 1 12.3130939935422 1.44386906101803 1.16632450773668 1 0 1 NA
"42" 1 7.01062246883314 2.13939719252568 0.667689232153721 0 0 1 NA
"43" 1 4.65188291932519 2.36725640607835 0.729646653399425 0 0 0 2.41021886365886
"44" 1 5.78792354753119 6.47878889738613 1.6729569226503 0 0 0 0.429288675397009
"45" 1 3.58374335352414 1.87497286400603 1.06060585102628 1 0 0 2.80935573679712
"46" 1 3.4311008870386 3.12250868143032 -1.41827730936848 0 0 1 NA
"47" 1 9.88523034556011 1.07882822813961 -0.107421787876238 0 0 0 8.15709638163899
"48" 1 4.43230432709332 3.64392620982491 0.851107565371526 0 1 1 NA
"49" 1 8.47256323577885 2.01059921599186 -0.255069915914575 0 1 0 2.59649819341267
"50" 1 5.63357765955394 6.16251215491463 -1.16032002351512 1 0 1 NA
"51" 1 12.1624777676523 5.5994102472226 0.485230783634051 0 0 0 0.189363969413781
"52" 1 2.55590442255112 0.832028644113891 -0.915119559873729 1 0 0 2.43225243849791
"53" 1 0.41684851994153 1.26060796653226 0.600538844517186 0 1 1 NA
"54" 1 3.68229251325968 2.88174819230136 1.72072308206477 1 0 0 0.410813192937944
"55" 1 10.62269750514 7.43665717660698 -0.434169569823177 1 0 1 NA
"56" 1 28.6101496357376 8.84267431918036 0.582892854320407 0 0 1 NA
"57" 1 2.97643798342272 8.37842772952458 -1.44694353855138 0 0 1 NA
"58" 1 7.45924293860269 2.34318173556017 -0.684991794134012 0 0 1 NA
"59" 1 8.17692607303873 1.65077619215869 1.87047163028284 1 0 1 NA
"60" 1 3.63511009479948 2.90710049464595 1.00653963501274 0 0 0 1.856333866008
"61" 1 6.84622053468697 1.66824495110972 -0.133611500442477 1 0 1 NA
"62" 1 10.260727729609 3.71859377458899 -0.0648043401619234 1 0 1 NA
"63" 1 9.93588837100065 13.763376208967 -0.647698227361384 0 0 1 NA
"64" 1 12.0351206586932 0.286211183862593 -0.428607883723823 0 1 0 10.3613024904967
"65" 1 2.62247337044064 2.64997371813892 -0.855146855339836 0 1 1 NA
"66" 1 6.96100114773037 0.939961233368424 -2.43043382838821 1 0 1 NA
"67" 1 15.7740626227244 5.75091280769432 -0.289371408958968 0 0 1 NA
"68" 1 22.5106546345005 3.27525845507455 0.194179944149283 0 0 1 NA
"69" 1 16.0626589394359 1.04613067473832 0.390193998655804 0 0 0 9.13094750072067
"70" 1 13.0937530229984 2.90700725583776 0.933821301271117 0 0 0 1.20240120728827
"71" 1 6.71373484728876 3.64450009564445 -0.233255198090148 0 0 1 NA
"72" 1 30.1861673072126 3.27603881304184 -0.321337017927813 0 0 1 NA
"73" 1 4.75306777862613 1.26261206642942 -1.09001716116781 1 0 1 NA
"74" 1 9.38291416330217 6.57716797139807 -0.171297632614901 1 0 1 NA
"75" 1 24.8779926350896 6.50687521711178 -0.218839563784404 0 0 1 NA
"76" 1 7.40879249570586 1.34825346837003 2.57840704255193 0 0 0 0.57751868584459
"77" 1 15.6949129237619 2.35873025633798 -0.5941205297361 0 0 1 NA
"78" 1 6.6983860620423 5.71607865274967 0.132439804720533 0 0 0 5.58098822550392
"79" 1 6.41234919722362 1.12616087731405 2.03417532601455 0 0 0 1.19989369908547
"80" 1 5.93975297762774 2.08350048821192 -1.37971293518576 1 0 0 4.22017344166374
"81" 1 5.10163430319855 6.21560237043396 0.0541404128567838 1 0 1 NA
"82" 1 10.4845241531608 6.15213411169266 -0.730060593744043 0 0 1 NA
"83" 1 8.05348291880374 2.96455483549058 0.0995020619155848 0 0 0 1.88911151829386
"84" 1 2.85620866191539 1.55284067087538 1.07326317307674 1 0 0 0.961337746752514
"85" 1 3.5233425783373 2.46714145195052 -0.439650657238886 1 0 1 NA
"86" 1 2.19498631237224 1.43528089806633 0.00776555092022973 0 1 1 NA
"87" 1 8.3399026542458 3.37238008959872 0.485866005027403 1 0 1 NA
"88" 1 4.79118751091996 1.69803045718545 0.779029194264284 1 0 1 NA
"89" 1 1.9084096363227 11.180362767604 0.485567087328995 1 0 1 NA
"90" 1 8.28569116158589 0.565014221014222 0.345022491788088 0 1 1 NA
"91" 1 3.16391263435004 1.0819792587419 1.04514946174491 1 0 0 2.83947509227273
"92" 1 9.27541120474007 1.89822968619329 0.703662484775602 1 0 1 NA
"93" 1 5.78638796012317 2.26289280910444 0.626197593175556 0 0 0 1.30216275421084
"94" 1 7.12733481535807 3.23258151882537 -0.271646845336843 0 0 1 NA
"95" 1 1.00318168787919 4.41128324566059 0.54637936020776 0 0 1 NA
"96" 1 17.9071792353752 11.4149867599144 -0.425530395333043 0 0 1 NA
"97" 1 4.12958256717762 7.13536229907928 -2.18812645884206 1 0 1 NA
"98" 1 14.062687026061 0.997076518945119 0.574468797643887 0 0 0 1.94736668626832
"99" 1 2.97382070176029 1.84188145943969 0.222055482581515 1 0 1 NA
"100" 1 1.8168105188086 1.56657530341547 0.851851900710234 1 1 0 0.792503432466976
