"Z" "Y1" "Y0" "x1" "x2" "x3" "ID" "D"
"1" 1 28.4955208003678 9.50172701099579 -0.531637515625236 0 0 1 NA
"2" 1 5.86805941416792 6.9495719321796 0.690644923386552 1 0 0 2.59630428819991
"3" 1 5.22660773512864 0.813514255604996 0.168781195809589 1 1 1 NA
"4" 1 25.3651217934314 2.52743067903214 -0.265243570679443 0 0 1 NA
"5" 1 35.9178205480666 31.4157302621552 -2.68240204818029 0 1 1 NA
"6" 1 1.09761224693879 1.49075783201232 0.00577028703368379 1 1 1 NA
"7" 1 5.13804329042573 4.64338920863845 -0.883036187164432 1 0 1 NA
"8" 1 6.77557214727214 5.32037943219173 1.47638536190826 0 0 0 0.550284986214803
"9" 1 2.12845582447169 5.17370679218357 -0.0997377213017381 1 1 1 NA
"10" 1 4.80458995621694 0.0846575062163158 -0.274252295264819 1 1 1 NA
"11" 1 18.5999088917948 11.1249538095406 -0.175135435591893 1 0 1 NA
"12" 1 7.53612694049346 1.95447691048542 1.69100952122886 0 1 0 0.187034424139236
"13" 1 2.584111137133 16.8535856589176 0.133312762684223 1 0 1 NA
"14" 1 1.69774310117443 6.83267266314372 0.675603143381416 0 1 1 NA
"15" 1 17.7605108346016 4.0915089554684 -0.728515657270129 0 1 1 NA
"16" 1 8.29471615731273 6.69792707395666 2.00245291585333 1 0 1 NA
"17" 1 3.19664490080277 0.881035767349468 0.976873389040926 0 0 1 NA
"18" 1 21.943190743171 9.8968750006031 -1.82335000386732 1 1 1 NA
"19" 1 1.22279662227436 12.9316747512955 0.999510334046009 1 1 0 0.950665289970979
"20" 1 2.79739785252144 15.282919399123 -0.728619784980496 0 1 1 NA
"21" 1 1.34926728332328 16.8233579091247 0.252853291823849 0 1 1 NA
"22" 1 11.4687060796506 4.55281021166519 -1.47208651963004 1 0 1 NA
"23" 1 8.8586173682435 0.89394298252261 -0.777278949807323 1 0 1 NA
"24" 1 5.54862222948542 1.76628649005254 0.0834149243700585 0 1 1 NA
"25" 1 6.55211547370232 2.0665926822998 -0.473937287017352 1 0 1 NA
"26" 1 12.9388838538525 8.76427271925714 2.16287455549909 0 0 0 1.69137595207352
"27" 1 3.37346838278151 10.0632395228121 1.72982544681244 0 0 1 NA
"28" 1 4.44423773455713 4.83731467220819 1.4128334866922 0 0 0 1.29221366297205
"29" 1 0.0536692786090714 4.84315898677179 0.183618544540306 1 1 1 NA
"30" 1 4.98669550675217 5.14846677895284 -0.548717306817729 1 0 1 NA
"31" 1 6.2737871265789 22.4056576151392 0.902711283774436 0 0 1 NA
"32" 1 7.572132499395 6.15716435928029 -1.10513719925027 0 0 1 NA
"33" 1 0.0575471187136196 13.965590166143 -0.193485358223952 1 0 1 NA
"34" 1 0.994653643533595 5.57693243328765 0.322970550060459 0 0 0 0.36677975129356
