"Z" "Y1" "Y0" "x1" "x2" "x3" "ID" "D"
"1" 1 2.12251102316202 10.0444714925561 -1.25811913763549 1 0 1 NA
"2" 1 7.33846934569931 2.33134803699688 0.518269120776798 1 1 1 NA
"3" 1 4.72584378034163 2.48009334787213 0.0551700656224736 0 1 1 NA
"4" 1 16.000340139675 10.9144751779964 -0.430459354778273 0 0 0 0.993699116807994
"5" 1 4.07398280085949 13.3650561312962 0.795900369852472 1 0 1 NA
"6" 1 39.1262889900946 5.3184321931011 -1.08690099383274 1 0 1 NA
"7" 1 1.54484170038518 1.98765301575911 -0.0581166623954471 0 0 1 NA
"8" 1 3.83500277117827 18.4596172453398 -0.0832932625068195 0 1 0 1.06304538160192
"9" 1 8.94066993223902 2.83456576207225 0.350898041229739 1 0 1 NA
"10" 1 1.72995957824269 8.59395710971647 1.28775662110151 0 1 1 NA
"11" 1 12.220924236865 29.5980481346375 -0.488219556475462 0 0 0 0.878613126030386
"12" 1 12.5468421849095 0.0790006421026861 -0.313131727992471 0 0 1 NA
"13" 1 3.34439419669029 0.749631950441576 -0.078202648976847 1 1 1 NA
"14" 1 3.51560608733393 9.86996934275719 -1.00804053852199 1 1 1 NA
"15" 1 15.5547777380504 13.8545695017822 -0.142169862398241 0 0 0 3.10491570164616
"16" 1 6.22399492202451 10.1018883473056 -0.300478112004008 0 0 1 NA
"17" 1 5.98897095239451 17.013518763812 -1.71474227023263 0 1 1 NA
"18" 1 3.1537626115627 0.985608833656561 1.97410330794096 1 0 1 NA
"19" 1 77.4558504461758 5.19828662966188 -2.54497644185977 0 0 1 NA
"20" 1 5.72496984317241 1.71381948756518 0.0484516245316329 1 1 1 NA
"21" 1 29.0363949491311 6.2018182350491 -0.0925196463576188 0 1 1 NA
"22" 1 4.31178637156018 0.105571352083917 -0.262873958096167 0 0 1 NA
"23" 1 2.85612158500775 5.23636478842759 -1.23922481615821 1 1 1 NA
"24" 1 5.94764102164771 3.58985938979255 2.46971126948847 0 0 0 2.57690036026626
"25" 1 2.98626034949723 0.439517528746447 -1.05676501926911 1 0 1 NA
"26" 1 1.69102841974338 30.4395378440095 -1.70173973076258 0 1 1 NA
"27" 1 8.04616234554591 4.60072162569328 -1.10301601730667 1 0 1 NA
"28" 1 4.6723301280572 4.91091263762547 1.49715336526295 0 0 0 3.12464781999706
"29" 1 6.33985296849878 3.01004954287393 -0.328173341650859 1 1 1 NA
"30" 1 23.7864607698184 1.17308214661405 0.324096082035375 0 0 1 NA
"31" 1 7.52676889107497 10.688104068878 -0.0434731691679381 1 0 0 5.11734006317975
"32" 1 0.867308049388167 6.80462687009004 1.94229529169397 1 0 0 0.316815386854465
"33" 1 12.5257738483864 2.60013130002933 -1.60559681156763 1 0 1 NA
"34" 1 20.3882307278909 8.6374915879045 0.0012984567189378 1 0 0 1.73612913930762
"35" 1 3.11719270268554 5.38869954899429 -0.607153806331006 0 0 0 2.88771792041171
"36" 1 14.3245771515996 20.4717372671278 -0.668740031680339 1 0 1 NA
"37" 1 2.69000824814933 7.37716858740093 1.41164133201602 0 0 0 1.6840087836134
"38" 1 1.64648664542977 6.41442336724136 0.443949198476691 1 1 0 1.28182897774986
"39" 1 3.90346753790319 3.11865083732693 0.18366229464232 0 1 1 NA
"40" 1 1.83361319432618 8.29841932009943 0.196989066160061 1 1 1 NA
"41" 1 12.963328677132 25.9252520428406 -0.0876023722835263 0 0 0 3.60492550836403
"42" 1 0.496671811525597 3.69427867160618 -0.947717083441253 1 1 1 NA
"43" 1 0.834748360423095 25.5745383463603 -0.384629446218957 0 0 1 NA
"44" 1 2.04096252711206 18.2254825628192 0.629823335126945 1 0 1 NA
"45" 1 6.17585567342055 2.77190619462013 0.00557538009794308 1 1 1 NA
"46" 1 7.29345639210589 3.57561506956243 0.696050819769452 0 1 0 1.77488745612339
"47" 1 1.72773239963445 8.24440968637304 0.6549640625948 1 0 1 NA
"48" 1 9.18641823222818 15.1522177984269 -0.93895554819535 1 0 0 3.18376404100913
"49" 1 4.53208879501261 9.43587206295854 1.6598020000121 1 0 0 0.126271235214627
"50" 1 6.14929511744044 9.38418679174076 -0.103817210205027 0 0 0 4.13735770723725
"51" 1 5.77898928671399 1.61926399789039 -1.13213858245611 1 1 1 NA
"52" 1 4.77807783716457 3.89467697474363 -0.742398682259004 1 1 1 NA
"53" 1 9.52151881507161 0.140966456061256 -1.58644633634269 0 1 1 NA
"54" 1 30.5623253489293 17.2421667765523 -1.24895613088471 0 0 1 NA
"55" 1 4.37042790004354 7.94045012858415 -0.53412071319964 0 1 1 NA
"56" 1 3.77793343027403 17.6009065213925 -0.0391723435199895 0 0 1 NA
"57" 1 0.946688919230924 4.40298838404712 0.21344702631493 1 0 1 NA
"58" 1 10.6884556589751 13.5941371383086 -0.00951947327464391 1 1 1 NA
"59" 1 14.8907216161319 5.09445036000783 -0.98444228871141 0 0 1 NA
"60" 1 23.8650769195001 2.75672437242855 -0.706913367362927 0 0 1 NA
"61" 1 1.12697704811086 8.08837758650184 2.40406669068031 1 1 0 0.693455649716639
"62" 1 5.20104736093008 1.61665681620429 1.30045227175058 1 0 0 1.36012313102316
"63" 1 0.0908487206287585 10.5625889827099 -0.919288698176216 1 0 1 NA
"64" 1 3.58831371770467 6.37615835052762 -0.845963967480029 0 1 1 NA
"65" 1 6.35642013823656 6.94638205010377 0.494847493086023 1 0 0 3.20222487796177
"66" 1 12.9405643610507 9.69380016672221 0.244174251217656 1 0 1 NA
"67" 1 5.03889120208709 4.17725675251226 0.463608757073043 1 1 1 NA
"68" 1 2.98570281666967 20.8753566991963 -0.983129010776725 0 1 1 NA
"69" 1 41.3575744886368 12.4251992423201 -0.478836217445333 0 1 1 NA
"70" 1 9.54325834464889 19.5029123143335 -0.170518360627397 0 0 1 NA
"71" 1 29.9085987631164 12.2055553190632 -3.50732811229406 0 0 0 7.01867789950278
"72" 1 1.83783835323691 13.1303926184572 1.16878729300688 0 1 0 1.55669672660859
"73" 1 3.80325075172793 2.24791443996172 0.706177376455927 0 0 1 NA
"74" 1 6.43548170191961 11.1579938230351 2.21216478550711 0 0 0 1.42758305383794
"75" 1 2.03113881201976 2.4641320839894 0.871788227978055 1 1 1 NA
"76" 1 3.30600211994161 32.4398907104245 0.585812299054387 0 0 1 NA
"77" 1 7.45728668305741 2.88025006705748 -0.776544353408396 0 0 1 NA
"78" 1 4.57803907687109 6.48488716554114 0.508699614561862 0 0 1 NA
"79" 1 1.56063003091618 5.81103977282462 2.02217839241053 0 1 0 0.703703437031474
"80" 1 6.19949379698541 1.82191981124302 0.147100369419819 1 0 1 NA
"81" 1 13.0186977345232 0.352634810275893 -0.527200853041247 1 0 1 NA
"82" 1 12.119171203031 8.68808833480444 -0.320580265602279 1 0 1 NA
"83" 1 4.41110716535013 3.64843712853286 -0.135901511332062 1 1 1 NA
"84" 1 32.7422846115495 41.5420971349506 -0.905128528170692 0 0 1 NA
"85" 1 10.6203874342067 7.23600509712265 -0.357322616190961 1 0 1 NA
"86" 1 3.45120700876728 6.52705318227986 0.803272185508152 1 0 1 NA
"87" 1 26.8614704774507 1.713833682159 -0.293418091859928 1 1 1 NA
"88" 1 4.43403763728473 2.11019701181446 -1.16824445791688 1 0 1 NA
"89" 1 2.46592006110162 4.59907536414743 1.41784748431754 0 0 0 1.9642215907928
"90" 1 15.5030903153863 7.30907881764082 -1.04952911329704 0 1 1 NA
"91" 1 12.5905895211004 3.8749882921535 -0.880304201120866 1 0 1 NA
"92" 1 6.80350960223123 2.87956107469978 1.05901049567154 0 0 1 NA
"93" 1 13.2529616971127 5.29973621967887 -0.194323706638939 1 0 1 NA
"94" 1 4.66642483966736 3.84730098725566 0.77520553183352 1 1 1 NA
"95" 1 9.40632384578347 22.3666865652432 -0.351809690920572 0 1 1 NA
"96" 1 8.35970005195975 1.21409701120487 -0.257898984695032 1 1 1 NA
"97" 1 9.68543959503752 0.678891541592479 0.638813805362938 0 1 1 NA
"98" 1 6.98597619625162 6.05577653962304 0.506485837030008 1 0 1 NA
"99" 1 4.29222596062125 8.93818771102235 0.51077398561443 1 1 1 NA
"100" 1 4.48375395988006 7.67089857839803 -0.188840647564468 0 1 1 NA
"101" 1 3.56636706502606 4.19249006949257 -0.200448810129565 0 0 1 NA
"102" 1 10.9715080656683 15.5876937055851 -0.323041493660874 0 0 1 NA
"103" 1 21.1989367547313 3.91388422856602 0.0164451450868878 1 0 1 NA
"104" 1 21.2955302956727 9.98400241525758 -2.21838392904804 0 0 0 5.11666270800372
"105" 1 10.864181109123 7.8178192074933 -0.880757216070061 1 0 1 NA
"106" 1 7.84584626463906 1.34318015860963 -0.201796380098617 1 1 1 NA
"107" 1 4.55608938399189 16.5293040298037 -0.410862804737955 0 0 0 2.423481530549
"108" 1 6.62291775268886 1.74536509103208 1.59218297344204 1 0 0 0.306133000480068
"109" 1 0.486346188119686 2.67679028258993 -0.936491818318222 1 1 1 NA
"110" 1 20.2815444895799 4.06547039785672 0.793937049597801 0 0 0 2.41370796582065
"111" 1 10.5429112191126 10.9618091338097 -1.0867771303686 1 0 1 NA
"112" 1 1.06812126141569 3.92261169882731 1.58684610476209 0 0 0 0.944809432315072
"113" 1 7.01196625216624 12.2320595741767 0.636353785952225 0 0 0 1.98144199360759
"114" 1 15.4504532339522 34.2065924194907 -0.430523802579882 0 0 1 NA
"115" 1 12.665922947916 31.0105361037679 0.653442918577293 0 1 1 NA
"116" 1 4.69805779914857 3.03750646916608 -1.37487360993162 1 0 1 NA
"117" 1 18.899332605474 13.2067978332138 1.09236022177446 0 0 1 NA
"118" 1 4.77847095469159 4.27001195604 -0.215320154035419 1 0 1 NA
"119" 1 6.65512262854879 2.39337196091819 0.718183133919843 1 1 1 NA
"120" 1 4.56959286188232 4.18562368358579 -0.0196640616175366 1 0 1 NA
"121" 1 24.3870777278355 10.2484517009094 -0.363859595267771 0 1 1 NA
"122" 1 2.48387046036086 4.87217047836767 1.23503181911652 1 1 1 NA
"123" 1 3.92186779612681 1.05276294896138 1.42929888883114 1 1 1 NA
"124" 1 9.51589174293614 11.389196882969 -0.873995337916177 0 0 0 3.65947368960035
