"Z" "Y1" "Y0" "x1" "x2" "x3" "ID" "D"
"1" 1 5.04346266900128 16.4928987524138 -0.0286919098017277 0 0 0 2.92195995951839
"2" 1 27.3245542501766 16.5107104585227 0.338699937886035 0 0 0 1.28054623514669
"3" 1 15.1937456922312 1.38353591151157 -1.02403733498798 1 0 1 NA
"4" 1 2.16060941054344 1.59615459941849 1.2318670894908 0 1 1 NA
"5" 1 3.86361677441599 4.57172031226248 -0.986628163917632 1 0 1 NA
"6" 1 5.94641838205594 3.96724146098804 0.24521736622124 1 0 1 NA
"7" 1 4.91157587765752 27.3269432745553 0.867871771382549 0 0 0 1.71664486329781
"8" 1 5.35954515205405 5.88928049101966 -0.498385346227121 0 0 1 NA
"9" 1 0.952157919007695 3.85530127477058 1.23651069340714 0 1 0 0.791512997944972
"10" 1 1.43709912765853 49.6266877931902 -0.608415818567256 0 0 1 NA
"11" 1 24.8394249282379 1.26650569050962 -0.252486738704089 0 0 1 NA
"12" 1 11.2990775302781 4.19886850856955 -0.764706867996211 1 0 1 NA
"13" 1 5.58154396657427 3.77049851779042 2.24001193064085 0 0 0 2.51025237032034
"14" 1 2.90405025287323 4.43930909427105 1.67287144530957 1 1 0 1.21375801318778
"15" 1 5.5654357543737 1.95642322620933 0.234989516452534 1 0 1 NA
"16" 1 23.5667547549202 9.1163521408274 0.6528351995142 0 0 0 0.975288208871093
"17" 1 3.87634227753266 27.7214662289124 1.27317916528205 0 0 0 1.09249468413697
"18" 1 14.7866012687656 41.2081459629514 0.67457627110461 0 0 0 0.350231374211528
"19" 1 6.0191176581017 10.9859977546409 1.05657683886988 1 0 0 2.46928047816604
"20" 1 2.27548938899026 7.08235449066181 0.158305594169821 1 0 0 1.93622456638433
"21" 1 13.5989407866437 5.67406010936782 0.356791196769202 1 0 1 NA
"22" 1 1.45607666120343 8.16872421838415 -0.539378074207317 1 0 1 NA
"23" 1 7.4844527809694 14.4687973194423 0.880110664755605 0 0 1 NA
"24" 1 12.5808563165483 10.855823396181 -0.259496466121282 0 0 0 1.78278297017359
"25" 1 13.7640494811276 4.04361207826468 2.02899491487067 0 0 0 2.24661688031132
"26" 1 8.40390267291212 0.795576970345934 1.2834285236009 0 0 1 NA
"27" 1 2.51362443528409 5.72697025913542 -0.956333139242137 0 0 1 NA
"28" 1 9.01476632649123 16.3198494472211 0.872035476269469 0 0 1 NA
"29" 1 20.4670505708615 3.39022768948139 1.09314216531352 0 0 1 NA
"30" 1 1.89021051051831 12.4242173416906 0.846762552363433 0 0 1 NA
"31" 1 27.0464369410037 1.73492992774743 0.0147687117823912 0 1 1 NA
"32" 1 31.126725218748 11.2312666665784 -1.4910933732689 0 0 0 8.59522103895922
"33" 1 4.67961875652782 7.15765795194129 0.328029995418591 1 0 0 0.928027774808856
"34" 1 9.88539035992693 18.9800164923068 0.295143344983085 1 0 0 0.669284886378522
"35" 1 0.784554099705203 3.92612414775791 -0.349498799952819 1 0 1 NA
"36" 1 9.69371571034093 9.68892992562153 -1.39623277687752 1 0 0 7.78611050286839
"37" 1 6.1431708005137 3.60145922509492 0.411180360107875 1 1 1 NA
"38" 1 6.30023853696975 6.06120086287046 -1.29724986262663 1 1 1 NA
"39" 1 1.27441006426974 0.395285757094888 0.135359010614954 1 0 1 NA
"40" 1 0.509926427015638 1.43768380763081 -0.529506004691681 1 1 1 NA
"41" 1 5.3808335170618 4.8898618798122 1.13286869331556 1 1 0 2.05349328163357
"42" 1 22.6864358969901 6.47675577230621 -0.593768340651225 0 0 1 NA
"43" 1 8.43591736545811 5.97960668737077 -0.895121168626166 0 0 1 NA
"44" 1 28.8124108104344 2.1068370891303 -0.115200673118566 0 0 0 0.936438790942163
"45" 1 2.32441662896608 23.4657440379839 0.665195612788756 0 1 1 NA
"46" 1 64.5510098706908 1.20736423545666 -2.0980001874211 0 0 1 NA
"47" 1 0.229959588615875 0.513295518830165 0.255977474565314 0 0 1 NA
